famous score	0.403921639775	1.0	1.0	0.887544399152	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
fantasy sequence	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
farce	0	1.0	0.784021971063	1.0	1.0	0.917314639739	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
father daughter relationship	1.0	1.0	0.829339128061	0.862410150875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
father son relationship	0	1.0	1.0	1.0	1.0	1.0	0.852306611775	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
femme fatale	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
fictional biography	0.226243514858	1.0	0.636598108479	0.824678521322	1.0	0.868390357861	1.0	1.0	1.0	1.0	0.93397734855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
flashback	0	1.0	0.581369665782	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
french new wave	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
futuristic	0	1.0	1.0	0.745574987378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
good versus evil	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
heist	0.157595395163	0.533096775583	0.596086977962	1.0	1.0	0.937786732498	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
hero	0	0.502703438638	1.0	1.0	1.0	1.0	0.803872286912	1.0	0.9093363197	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
high school	0	0.298996350272	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
husband wife relationship	1.0	1.0	1.0	1.0	0.833597426758	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
idealism	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
independent film	0.612273875291	1.0	1.0	1.0	1.0	0.932620745503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
investigation	0.179189937889	1.0	0.707127513228	0.87642564681	1.0	0.947171679599	0.947171679599	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
kidnapping	0	1.0	0.778280247515	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
knight	0	1.0	1.0	0.790555194636	1.0	0.848939255904	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
kung fu	0	1.0	0.778424911798	1.0	1.0	1.0	1.0	1.0	0.837151706604	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
macguffin	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
medieval times	0	0.557062806155	0.65321425452	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
mockumentary	0.167201760559	1.0	1.0	0.819919438319	1.0	1.0	0.935327188835	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
monster	0.274202581936	1.0	0.577117351013	1.0	1.0	0.891250181403	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
mother daughter relationship	1.0	1.0	1.0	1.0	1.0	0.940459972288	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
mother son relationship	0	0.454103444702	1.0	1.0	1.0	0.663965913205	1.0	0.754982734098	1.0	0.83440904208	1.0	0.948462043797	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.83440904208	1.0	1.0	1.0	1.0	
multiple actors playing same role	0	1.0	0.761194006286	1.0	1.0	1.0	1.0	1.0	1.0	0.949823648459	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.949823648459	1.0	1.0	1.0	1.0	
multiple endings	1.0	0.728709087394	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
multiple perspectives	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
multiple storyline	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
multiple time frames	1.0	1.0	1.0	0.891866279113	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
murder	0	1.0	0.628031899338	1.0	0.751374224184	0.841844954134	1.0	1.0	1.0	1.0	1.0	0.937789712116	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
musical number	1.0	0.431710773565	1.0	1.0	0.732847161092	1.0	0.834124161502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
neo noir	0.335126713678	0.602132493726	0.622203365172	1.0	0.830570362985	1.0	1.0	1.0	1.0	0.95254331966	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.95254331966	1.0	1.0	1.0	1.0	
neorealism	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
ninja	0	1.0	0.762971360769	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
no background score	0	1.0	1.0	0.740625673004	1.0	1.0	1.0	0.974018305814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
no music	0.591850704137	1.0	1.0	1.0	1.0	0.774336154644	1.0	1.0	1.0	1.0	0.965130223469	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
no opening credits	0.383636496117	0.634127619959	0.831190801192	1.0	0.805734558369	1.0	0.908537641626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
no title at beginning	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
nonlinear timeline	0.385043245145	0.787024157755	1.0	1.0	0.779711981841	1.0	0.808279528105	1.0	1.0	1.0	1.0	1.0	1.0	0.977943392482	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
on the run	0.382989625791	1.0	1.0	1.0	0.908897937682	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
one against many	0.610542685934	1.0	0.885942347243	1.0	1.0	0.888813847641	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
one man army	0	1.0	1.0	1.0	1.0	0.912073833537	1.0	1.0	0.874489597853	1.0	0.925514094962	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
opening action scene	0	0.582506029513	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.911695081998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
organized crime	0	1.0	1.0	1.0	0.875152909446	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
parenthood	0	0.59743587066	1.0	1.0	1.0	1.0	0.909343012514	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
parody	0	0.540576028633	1.0	1.0	0.760876910858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
plot twist	0	1.0	0.744477678882	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
police corruption	0	0.557749416975	1.0	0.75078665823	1.0	1.0	0.908468365567	1.0	1.0	1.0	0.902930462127	0.902930462127	1.0	0.958420699335	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
police detective	0	1.0	0.569914527061	1.0	0.857513895168	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
post-apocalypse	0.34269381946	1.0	0.820936940496	1.0	1.0	0.892245282846	1.0	1.0	0.944465706811	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
postmodern	1.0	1.0	1.0	0.788042146398	1.0	0.908034868491	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
psychopath	0	1.0	1.0	0.820648742482	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
race against time	0.0604573986074	0.49093841324	0.667203471767	1.0	0.803481226545	1.0	0.757938294292	0.907706216523	1.0	0.857669248766	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.857669248766	1.0	1.0	1.0	1.0	
redemption	0	1.0	1.0	1.0	1.0	1.0	0.934814412823	1.0	1.0	0.958050821845	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.958050821845	1.0	1.0	1.0	1.0	
remake	0	1.0	1.0	1.0	1.0	1.0	1.0	0.815435105431	1.0	0.942716529188	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.942716529188	1.0	1.0	1.0	1.0	
rescue	0.106632289071	1.0	1.0	0.577414634414	0.71290549037	1.0	1.0	0.857741540278	1.0	0.914207712293	0.966947540626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.914207712293	1.0	1.0	1.0	1.0	
road movie	0.161558883668	0.478910963564	1.0	1.0	0.871894046861	0.940012180566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
robbery	0	1.0	1.0	1.0	0.902200348087	1.0	1.0	1.0	1.0	0.974206785749	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.974206785749	1.0	1.0	1.0	1.0	
robot	0.0888889717639	1.0	0.72588043822	0.583765503487	1.0	1.0	0.89270267923	1.0	1.0	0.965148350896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.965148350896	1.0	1.0	1.0	1.0	
rotoscoping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
satire	0.612516465435	1.0	1.0	1.0	0.73685078565	1.0	1.0	1.0	1.0	0.964795238939	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.964795238939	1.0	1.0	1.0	1.0	
self sacrifice	0.583291545959	1.0	1.0	1.0	0.850315653708	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
serial killer	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
shakespeare	0.108377975373	1.0	1.0	0.658680393125	1.0	0.787101890316	1.0	0.861876578977	1.0	0.920423371423	0.965810555353	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.920423371423	1.0	1.0	1.0	1.0	
shootout	0	1.0	0.62376462147	1.0	0.717437808003	1.0	0.93728733855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
show within a show	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.937489591256	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
slasher	0	1.0	1.0	0.874329963276	1.0	1.0	0.94980744704	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
southern gothic	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.958348191896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
spaghetti western	1.0	0.787094299566	0.787094299566	1.0	1.0	1.0	1.0	0.951102715672	1.0	1.0	0.962915628747	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
spirituality	0	1.0	1.0	0.635677404061	1.0	1.0	0.883051472211	1.0	0.94488761657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
spoof	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
steampunk	1.0	1.0	1.0	1.0	0.864268928811	1.0	0.936790643594	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
subjective camera	0	1.0	1.0	1.0	0.756206609267	1.0	0.937800479705	1.0	1.0	1.0	0.97935051892	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
superhero	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
supernatural	0.319646758964	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
surprise ending	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.946312118818	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
swashbuckler	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
sword and sandal	0	0.598618804389	1.0	1.0	1.0	0.752313630076	1.0	0.858529723765	1.0	0.935566786527	1.0	1.0	0.955086711615	1.0	1.0	1.0	1.0	1.0	1.0	0.935566786527	1.0	1.0	1.0	1.0	
tech-noir	1.0	1.0	1.0	0.803508557067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
time travel	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
title spoken by character	0.404387248426	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
told in flashback	0	1.0	0.688159369217	1.0	1.0	1.0	1.0	0.936552646239	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
vampire	0	0.463988504455	1.0	1.0	0.858874271965	1.0	1.0	0.900436429268	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
virtual reality	0	1.0	1.0	1.0	0.816959867762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
voice over narration	0.588244037809	0.753790883113	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
whistleblower	0	1.0	1.0	0.672238774961	1.0	0.782623059891	1.0	1.0	1.0	0.957218685897	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.957218685897	1.0	1.0	1.0	1.0	
wilhelm scream	0	1.0	0.836945624303	1.0	1.0	0.862659595576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
wuxia	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
zombie	0	1.0	1.0	0.554932530626	1.0	1.0	0.744045923527	1.0	1.0	0.872139437661	1.0	1.0	0.968432555541	1.0	1.0	1.0	1.0	1.0	1.0	0.872139437661	1.0	1.0	1.0	1.0	
